"","Obs","Year","Month","Day","Name","NestName","ID","BandNumber","BandDate","BandDateJul","MeasurementDate","MeasurementDateJulYear","MeasurementDateJul","AgeField","CalcAge","CalcAgeInteger","HatchDate","HatchDateJul","HatchDateJulYear","AllSex","BillNT","TEC","BillWidth","BillDepth","Head","UpperBill","UBillSurface","TotBillSurface","Skull","Tarsus","WingChord","Primary7","TailLength","Weight","Condition","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation"
"348",1366,2007,4,16,"SR","NBUR07","SR NBUR07","0965-66150","5/12/2007",132,"5/12/2007",2007132,132,26,25.6,26,"4/16/2007",106,2007106,"F",21.6,"31.8",11.7,12,72.6,"10.2","122.4","188.415","40.8",58.3,160,102,53,360,"0.12",12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,5.3848,1.0922,4.064,26,14,2,0,0,0
"349",1369,2007,4,16,"VO","NBUR07","VO NBUR07","0965-66153","5/12/2007",132,"5/12/2007",2007132,132,26,26.2,26,"4/16/2007",106,2007106,"F",20.6,"32.5",11.3,11.7,74.5,"11.9","139.23","186.875","42",58.1,172,113,60,357,"0.12",12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,5.3848,1.0922,4.064,26,14,2,0,0,0
"350",1385,2007,4,16,"QS","CLAR07","QS CLAR07","0965-66173","5/14/2007",134,"5/14/2007",2007134,134,28,26.9,27,"4/16/2007",106,2007106,"F",23.4,"34.4",10.5,12.2,77,"11","134.2","195.22","42.6",59.2,168,123,72,405,"0.12",12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,5.3848,1.0922,4.064,26,14,2,0,0,0
"351",1357,2007,4,17,"GD","STAD07","GD STAD07","0965-66141","5/12/2007",132,"5/12/2007",2007132,132,25,26.3,26,"4/17/2007",107,2007107,"F",22.1,"33.4",11.8,12.4,72.7,"11.3","140.12","202.07","39.3",59.2,171,113,65,375,"0.12",13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,4.0132,1.016,6.223,27,21,2,0,0,0
"352",1394,2007,4,17,"BG","MNDY07","BG MNDY07","0965-66185","5/15/2007",135,"5/15/2007",2007135,135,28,25.8,26,"4/17/2007",107,2007107,"F",20.7,"34",13.2,12.6,73.1,"13.3","167.58","219.3","39.1",57.5,157,104,55,360,"0.12",13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,4.0132,1.016,6.223,27,21,2,0,0,0
"353",1395,2007,4,17,"CF","MNDY07","CF MNDY07","0965-66186","5/15/2007",135,"5/15/2007",2007135,135,28,26.5,26,"4/17/2007",107,2007107,"F",21.6,"35.8",12.1,12.8,74.1,"14.2","181.76","222.855","38.3",57.5,176,112,69,420,"0.13",13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,4.0132,1.016,6.223,27,21,2,0,0,0
"354",1393,2007,4,17,"AH","MNDY07","AH MNDY07","0965-66184","5/15/2007",135,"5/15/2007",2007135,135,28,27,27,"4/17/2007",107,2007107,"F",22.6,"34.9",11.7,12.1,77.7,"12.3","148.83","207.655","42.8",56.2,177,123,75,390,"0.13",13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,4.0132,1.016,6.223,27,21,2,0,0,0
"355",1374,2007,4,18,"AI","FOWA07","AI FOWA07","0965-66158","5/13/2007",133,"5/13/2007",2007133,133,25,25,25,"4/18/2007",108,2007108,"F",21.3,"34.4",12.9,11.9,74.6,"13.1","155.89","213.28","40.2",57.5,146,88,42,343,"0.12",15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,2.3114,0.5588,6.3754,35,29,2,0,1,0
"356",1378,2007,4,18,"EE","FOWA07","EE FOWA07","0965-66162","5/13/2007",133,"5/13/2007",2007133,133,25,25.9,26,"4/18/2007",108,2007108,"F",21.8,"35.1",11.5,11.9,74.5,"13.3","158.27","205.335","39.4",58.1,163,100,62,363,"0.12",15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,2.3114,0.5588,6.3754,35,29,2,0,1,0
"357",1406,2007,4,18,"NU","BIRC07","NU BIRC07","0965-66198","5/16/2007",136,"5/16/2007",2007136,136,28,26.5,26,"4/18/2007",108,2007108,"F",22.9,"35",11.5,11.7,75,"12.1","141.57","203","40",56.5,175,118,64,377,"0.13",15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,2.3114,0.5588,6.3754,35,29,2,0,1,0
"358",1405,2007,4,18,"MV","BIRC07","MV BIRC07","0965-66197","5/16/2007",136,"5/16/2007",2007136,136,28,27.2,27,"4/18/2007",108,2007108,"F",24.1,"35",11.2,12,76.2,"10.9","130.8","203","41.2",56.2,180,123,78,376,"0.13",15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,2.3114,0.5588,6.3754,35,29,2,0,1,0
"359",1408,2007,4,18,"PS","BIRC07","PS BIRC07","0965-66200","5/16/2007",136,"5/16/2007",2007136,136,28,27,27,"4/18/2007",108,2007108,"F",22.8,"35.3",11.8,12.5,76.3,"12.5","156.25","214.4475","41",57.6,175,125,73,395,"0.13",15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,2.3114,0.5588,6.3754,35,29,2,0,1,0
"360",1375,2007,4,19,"BH","FOWA07","BH FOWA07","0965-66159","5/13/2007",133,"5/13/2007",2007133,133,24,24.4,24,"4/19/2007",109,2007109,"F",19.6,"33",11.6,9.6,66.9,"13.4","128.64","174.9","33.9",57.6,125,69,30,325,"0.12",16.51515152,18.78787879,5.760233918,2.929292929,3.585858586,-1.929824561,2.3876,0.3302,6.3754,35,53,2,0,10,0
"361",1379,2007,4,19,"JZ","HAPA07","JZ HAPA07","0965-66163","5/13/2007",133,"5/13/2007",2007133,133,24,25.1,25,"4/19/2007",109,2007109,"F",20.5,"32.8",11.8,12.6,72.2,"12.3","154.98","200.08","39.4",57.7,148,93,43,390,"0.13",16.51515152,18.78787879,5.760233918,2.929292929,3.585858586,-1.929824561,2.3876,0.3302,6.3754,35,53,2,0,10,0
"362",1381,2007,4,19,"FD","HAPA07","FD HAPA07","0965-66165","5/13/2007",133,"5/13/2007",2007133,133,24,25.6,26,"4/19/2007",109,2007109,"F",19.7,"33.6",9.9,12.1,74.5,"13.9","168.19","184.8","40.9",58.8,155,98,55,395,"0.12",16.51515152,18.78787879,5.760233918,2.929292929,3.585858586,-1.929824561,2.3876,0.3302,6.3754,35,53,2,0,10,0
"363",1407,2007,4,19,"OT","BIRC07","OT BIRC07","0965-66199","5/16/2007",136,"5/16/2007",2007136,136,27,25.7,26,"4/19/2007",109,2007109,"F",21,"31.8",18.4,12.2,71.4,"10.8","131.76","243.27","39.6",56.3,159,103,53,330,"0.12",16.51515152,18.78787879,5.760233918,2.929292929,3.585858586,-1.929824561,2.3876,0.3302,6.3754,35,53,2,0,10,0
"364",1372,2007,4,20,"YL","MICE07","YL MICE07","0965-66156","5/13/2007",133,"5/13/2007",2007133,133,23,23,23,"4/20/2007",110,2007110,"F",21.2,"32.4",12.8,11.3,70.9,"11.2","126.56","195.21","38.5",58.3,134,78,39,334,"0.12",17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"365",1389,2007,4,20,"UO","NEEL07","UO NEEL07","0965-66180","5/15/2007",135,"5/15/2007",2007135,135,25,25.4,25,"4/20/2007",110,2007110,"F",21.3,"33.6",12.9,11.6,73.3,"12.3","142.68","205.8","39.7",54.5,153,100,47,340,"0.13",17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"366",1388,2007,4,20,"TP","NEEL07","TP NEEL07","0965-66179","5/15/2007",135,"5/15/2007",2007135,135,25,25.9,26,"4/20/2007",110,2007110,"F",22.4,"35.5",10.6,12.4,76.4,"13.1","162.44","204.125","40.9",59.3,148,110,54,360,"0.12",17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"367",1390,2007,4,20,"VN","NEEL07","VN NEEL07","0965-66181","5/15/2007",135,"5/15/2007",2007135,135,25,25.5,26,"4/20/2007",110,2007110,"F",20.6,"33.1",12.4,12.8,71.4,"12.5","160","208.53","38.3",54.8,162,99,52,340,"0.13",17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"368",1391,2007,4,20,"YK","NEEL07","YK NEEL07","0965-66182","5/15/2007",135,"5/15/2007",2007135,135,25,25.7,26,"4/20/2007",110,2007110,"F",19.9,"31.5",11.6,11.6,72.6,"11.6","134.56","182.7","41.1",57.2,161,106,52,345,"0.12",17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"369",1392,2007,4,20,"ZJ","NEEL07","ZJ NEEL07","0965-66183","5/15/2007",135,"5/15/2007",2007135,135,25,25.6,26,"4/20/2007",110,2007110,"F",21.7,"32.7",13,12.5,71.8,"11","137.5","208.4625","39.1",57.2,155,102,50,350,"0.12",17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"370",1399,2007,4,20,"FC","CCLI07","FC CCLI07","0965-66190","5/15/2007",135,"5/15/2007",2007135,135,25,25.6,26,"4/20/2007",110,2007110,"F",19.9,"31.4",11.9,12,71.8,"11.5","138","187.615","40.4",58.4,156,96,57,387,"0.12",17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"371",1412,2007,4,20,"TO","KAYS07","TO KAYS07","0965-66204","5/17/2007",137,"5/17/2007",2007137,137,27,26.3,26,"4/20/2007",110,2007110,"F",22.9,"35.9",13.4,12.3,77.6,"13","159.9","230.6575","41.7",60,171,118,59,365,"0.12",17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"372",1411,2007,4,20,"SP","KAYS07","SP KAYS07","0965-66203","5/17/2007",137,"5/17/2007",2007137,137,27,26.7,27,"4/20/2007",110,2007110,"F",22.3,"35.9",13,13.3,74,"13.6","180.88","236.0425","38.1",58.7,181,119,70,385,"0.12",17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"373",1413,2007,4,21,"UN","KAYS07","UN KAYS07","0965-66205","5/17/2007",137,"5/17/2007",2007137,137,26,24.2,24,"4/21/2007",111,2007111,"F",18.2,"31.1",13.1,11,68.7,"12.9","141.9","187.3775","37.6",54.3,117,67,20,268,"0.12",17.67676768,19.84848485,6.34502924,3.939393939,4.393939394,-2.192982456,2.3876,1.1684,6.1976,40,69,2,0,10,0
"374",1403,2007,4,21,"JY","LRIS07","JY LRIS07","0965-66195","5/16/2007",136,"5/16/2007",2007136,136,25,25.8,26,"4/21/2007",111,2007111,"F",22.5,"34",12.6,12.8,76.9,"11.5","147.2","215.9","42.9",59.8,172,104,55,375,"0.12",17.67676768,19.84848485,6.34502924,3.939393939,4.393939394,-2.192982456,2.3876,1.1684,6.1976,40,69,2,0,10,0
"375",1433,2007,4,21,"OS","DBAR07","OS DBAR07","0965-66222","5/19/2007",139,"5/19/2007",2007139,139,28,27.3,27,"4/21/2007",111,2007111,"F",23.9,"35.8",12,13.1,79,"11.9","155.89","224.645","43.2",57.2,188,129,75,411,"0.13",17.67676768,19.84848485,6.34502924,3.939393939,4.393939394,-2.192982456,2.3876,1.1684,6.1976,40,69,2,0,10,0
"376",1401,2007,4,22,"HA","SEPG07","HA SEPG07","0965-66192","5/15/2007",135,"5/15/2007",2007135,135,23,23,23,"4/22/2007",112,2007112,"F",20.7,"29.6",10.9,11.4,71.5,"8.9","101.46","165.02","41.9",57.7,137,80,43,358,"0.12",17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"377",1402,2007,4,22,"IZ","SEPG07","IZ SEPG07","0965-66193","5/15/2007",135,"5/15/2007",2007135,135,23,23,23,"4/22/2007",112,2007112,"F",20.9,"31.2",11.6,11.8,70.9,"10.3","121.54","182.52","39.7",58.2,131,77,31,330,"0.12",17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"378",1415,2007,4,22,"doa2","BROT07","doa2 BROT07","","5/17/2007",137,"5/17/2007",2007137,137,25,25,25,"4/22/2007",112,2007112,"F",22.7,"34.8",10.9,11.9,76.3,"12.1","143.99","198.36","41.5",59.2,157,106,NA,NA,"0",17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"379",1423,2007,4,22,"IY","WWCK07","IY WWCK07","0965-66217","5/18/2007",138,"5/18/2007",2007138,138,26,26.3,26,"4/22/2007",112,2007112,"F",22,"33.9",11,13,77.1,"11.9","154.7","203.4","43.2",57.4,166,110,66,382,"0.13",17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"380",1424,2007,4,22,"JX","WWCK07","JX WWCK07","0965-66218","5/18/2007",138,"5/18/2007",2007138,138,26,26.1,26,"4/22/2007",112,2007112,"F",21.2,"32.5",12.3,12.9,75.9,"11.3","145.77","204.75","43.4",56.9,160,110,60,360,"0.13",17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"381",1425,2007,4,22,"KW","WWCK07","KW WWCK07","0965-66219","5/18/2007",138,"5/18/2007",2007138,138,26,26.2,26,"4/22/2007",112,2007112,"F",21.4,"33.6",12,13.5,76.5,"12.2","164.7","214.2","42.9",58.2,166,110,63,400,"0.13",17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"382",1434,2007,4,22,"PR","DBAR07","PR DBAR07","0965-66223","5/19/2007",139,"5/19/2007",2007139,139,27,25.6,26,"4/22/2007",112,2007112,"F",21.3,"33.4",13.3,12.3,72.6,"12.1","148.83","213.76","39.2",58.1,162,103,51,365,"0.12",17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"383",1426,2007,4,22,"MU","WWCK07","MU WWCK07","0965-66220","5/18/2007",138,"5/18/2007",2007138,138,26,26.6,27,"4/22/2007",112,2007112,"F",21.9,"36.2",12.4,12.8,76.9,"14.3","183.04","228.06","40.7",59.1,174,115,70,423,"0.13",17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"384",1421,2007,4,23,"GA","WWCK07","GA WWCK07","0965-66215","5/18/2007",138,"5/18/2007",2007138,138,25,25.4,25,"4/23/2007",113,2007113,"F",19.8,"33.1",10,12.2,72.2,"13.3","162.26","183.705","39.1",56.2,153,93,52,340,"0.12",16.71717172,19.8989899,6.842105263,4.242424242,3.787878788,-1.988304094,2.7178,0.8382,6.1976,38,69,13,0,10,0
"385",1422,2007,4,23,"HZ","WWCK07","HZ WWCK07","0965-66216","5/18/2007",138,"5/18/2007",2007138,138,25,24.8,25,"4/23/2007",113,2007113,"F",18.6,"31.1",10.8,12.9,68.5,"12.5","161.25","184.2675","37.4",55.5,134,86,34,338,"0.13",16.71717172,19.8989899,6.842105263,4.242424242,3.787878788,-1.988304094,2.7178,0.8382,6.1976,38,69,13,0,10,0
"386",1417,2007,4,23,"WL","SLOP07","WL SLOP07","0965-66207","5/17/2007",137,"5/17/2007",2007137,137,24,25.5,26,"4/23/2007",113,2007113,"F",22,"31.6",10.6,12.4,73.7,"9.6","119.04","181.7","42.1",56.1,153,100,50,328,"0.12",16.71717172,19.8989899,6.842105263,4.242424242,3.787878788,-1.988304094,2.7178,0.8382,6.1976,38,69,13,0,10,0
"387",1437,2007,4,24,"SO","CRIS07","SO CRIS07","0965-66226","5/19/2007",139,"5/19/2007",2007139,139,25,25.4,25,"4/24/2007",114,2007114,"F",20.6,"34.8",11.5,12.3,69.7,"14.2","174.66","207.06","34.9",55.1,151,97,49,350,"0.13",15.85858586,20.35353535,7.98245614,3.484848485,4.393939394,-1.432748538,2.7178,0.8382,6.4262,27,74,26,0,10,0
"388",1446,2007,4,27,"CD","SWEG07","CD SWEG07","0965-66232","5/21/2007",141,"5/21/2007",2007141,141,24,25.3,25,"4/27/2007",117,2007117,"F",21.5,"33.8",13.4,13.3,73.8,"12.3","163.59","225.615","40",56.5,152,94,50,380,"0.13",15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,1.0922,1.4478,7.6454,14,100,27,0,16,0
"389",1449,2007,4,27,"FA","SWEG07","FA SWEG07","0965-66235","5/21/2007",141,"5/21/2007",2007141,141,24,25.3,25,"4/27/2007",117,2007117,"F",21.3,"32.2",12.6,11.8,73.2,"10.9","128.62","196.42","41",55.7,150,94,49,333,"0.12",15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,1.0922,1.4478,7.6454,14,100,27,0,16,0
"390",1447,2007,4,28,"DC","SWEG07","DC SWEG07","0965-66233","5/21/2007",141,"5/21/2007",2007141,141,23,23,23,"4/28/2007",118,2007118,"F",20.5,"30.5",11.5,11.9,68.9,"10","119","178.425","38.4",56.4,133,79,38,337,"0.12",16.41414141,20.55555556,11.22807018,2.626262626,5.909090909,0.584795322,1.016,1.4478,8.1026,21,92,35,0,16,0
"391",1448,2007,4,28,"EB","SWEG07","EB SWEG07","0965-66234","5/21/2007",141,"5/21/2007",2007141,141,23,23,23,"4/28/2007",118,2007118,"F",20.5,"31.7",12.2,11.7,69.6,"11.2","131.04","189.4075","37.9",54,125,74,30,356,"0.13",16.41414141,20.55555556,11.22807018,2.626262626,5.909090909,0.584795322,1.016,1.4478,8.1026,21,92,35,0,16,0
"392",1455,2007,5,3,"PQ","YFER07","PQ YFER07","0965-66245","5/26/2007",146,"5/26/2007",2007146,146,23,23,23,"5/3/2007",123,2007123,"F",21.8,"34.8",11.6,12.9,75.7,"13","167.7","213.15","40.9",59.4,148,91,43,374,"0.12",20.05050505,19.19191919,13.5380117,3.838383838,3.888888889,2.251461988,0.8382,0.6096,6.8834,69,58,40,10,6,0
"393",1477,2008,4,11,"JV","GYMN08","JV GYMN08","","",126,"5/5/2008",2008126,126,24,25.2,25,"4/11/2008",102,2008102,"F",19.9,"30.1",13.8,14,70.8,"10.2","142.8","209.195","40.7",56.8,142,91.8,46,430,"0.13",17.57575758,18.73737374,9.152046784,3.383838384,4.090909091,-2.923976608,0.635,4.445,3.8354,52,61,4,5,0,0
"394",1479,2008,4,11,"JV","GYMN08","JV GYMN08","0965-66265","5/6/2008",127,"5/6/2008",2008127,127,25,25.9,26,"4/11/2008",102,2008102,"F",20.5,"30.1",13,13.5,72.5,"9.6","129.6","199.4125","42.4",59,160,105,58,430,"0.13",17.57575758,18.73737374,9.152046784,3.383838384,4.090909091,-2.923976608,0.635,4.445,3.8354,52,61,4,5,0,0
"395",1496,2008,4,16,"QO","MNDY08","QO MNDY08","0965-66271","5/11/2008",132,"5/11/2008",2008132,132,25,25,25,"4/16/2008",107,2008107,"F",21,"33.6",12.6,11.6,73.4,"12.6","146.16","203.28","39.8",57.2,168,112,64,350,"0.12",22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,0,5.3086,2.3622,91,42,5,5,0,0
"396",1523,2008,4,16,"NR","STAD08","NR STAD08","0965-66268","5/11/2008",132,"5/11/2008",2008132,132,25,25,25,"4/16/2008",107,2008107,"F",22,"34.3",14.4,13,74.6,"12.3","159.9","234.955","40.3",59.6,167,117,58,380,"0.12",22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,0,5.3086,2.3622,91,42,5,5,0,0
"397",1481,2008,4,17,"LT","HAPA08","LT HAPA08","0965-66266","5/10/2008",131,"5/10/2008",2008131,131,23,23,23,"4/17/2008",108,2008108,"F",21,"32.6",12.8,12.7,73.7,"11.6","147.32","207.825","41.1",58.7,144,85,42,420,"0.13",24.19191919,16.11111111,11.8128655,6.111111111,4.292929293,-0.877192982,3.429,2.1336,2.286,104,41,6,5,0,0
"398",1482,2008,4,17,"MS","HAPA08","MS HAPA08","0965-66267","5/10/2008",131,"5/10/2008",2008131,131,23,23,23,"4/17/2008",108,2008108,"F",19.3,"30.1",12.8,12.8,69,"10.8","138.24","192.64","38.9",55.3,121,68,29,367,"0.13",24.19191919,16.11111111,11.8128655,6.111111111,4.292929293,-0.877192982,3.429,2.1336,2.286,104,41,6,5,0,0
"399",1498,2008,4,18,"O-SAO","MNDY08","O-SAO MNDY08","0965-66275","5/11/2008",132,"5/11/2008",2008132,132,23,23,23,"4/18/2008",109,2008109,"F",16,"26.6",11.3,10.9,64.2,"10.6","115.54","147.63","37.6",51.5,100,48,16,229,"0.12",24.24242424,15.65656566,13.21637427,6.767676768,3.686868687,-0.087719298,3.5306,2.032,2.286,111,33,14,5,0,0
"400",1469,2008,4,19,"YG","BROT08","YG BROT08","0965-66279","5/14/2008",135,"5/14/2008",2008135,135,25,25,25,"4/19/2008",110,2008110,"F",20.5,"31",13.1,13.1,72,"10.5","137.55","203.05","41",60.7,139,85,43,382,"0.12",22.92929293,16.06060606,14.12280702,6.717171717,3.585858586,0.67251462,4.191,1.3716,2.2352,103,33,24,5,0,0
"401",1470,2008,4,19,"ZF","BROT08","ZF BROT08","0965-66280","5/14/2008",135,"5/14/2008",2008135,135,25,25.6,26,"4/19/2008",110,2008110,"F",21,"32.2",12.2,12.6,73.9,"11.2","141.12","199.64","41.7",60,159,102,52,380,"0.12",22.92929293,16.06060606,14.12280702,6.717171717,3.585858586,0.67251462,4.191,1.3716,2.2352,103,33,24,5,0,0
"402",1510,2008,4,20,"DA","SEPG08","DA SEPG08","0965-66284","5/14/2008",135,"5/14/2008",2008135,135,24,25,25,"4/20/2008",111,2008111,"F",20.1,"29.6",11.3,11.4,72.6,"9.5","108.3","167.98","43",57.5,139,89,40,300,"0.12",21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,4.318,1.2446,1.524,93,33,44,5,0,5
"403",1500,2008,4,21,"JU","NEEL08","JU NEEL08","0965-66288","5/17/2008",138,"5/17/2008",2008138,138,26,26.2,26,"4/21/2008",112,2008112,"F",20.8,"32.9",12.4,12.6,73.9,"12.1","152.46","205.625","41",56.1,164,119,55,378,"0.13",19.54545455,17.62626263,15.14619883,4.747474747,4.595959596,1.871345029,4.318,1.2446,1.397,73,38,56,0,0,5
"404",1474,2008,4,22,"IV","DBAR08","IV DBAR08","0965-66287","5/16/2008",137,"5/16/2008",2008137,137,24,24.6,25,"4/22/2008",113,2008113,"F",19.4,"30.5",13.4,11.2,71.4,"11.1","124.32","187.575","40.9",56,138,77,37,352,"0.13",18.73737374,17.72727273,16.22807018,4.090909091,4.393939394,2.514619883,4.445,1.1176,1.397,61,38,64,0,0,5
"405",1526,2008,4,23,"MR","WILG08","MR WILG08","0965-66291","5/18/2008",139,"5/18/2008",2008139,139,25,25,25,"4/23/2008",114,2008114,"F",23.1,"34.7",13.8,13.1,75.6,"11.6","151.96","233.3575","40.9",59.1,165,105,59,423,"0.13",18.13131313,17.97979798,16.95906433,4.595959596,3.585858586,3.304093567,4.4958,1.0668,1.1176,60,33,77,0,0,5
"406",1465,2008,4,25,"XG","BIRN08","XG BIRN08","775-27223","5/21/2008",142,"5/21/2008",2008142,142,26,26.3,26,"4/25/2008",116,2008116,"F",22.3,"34.4",12.7,12.4,75.4,"12.1","150.04","215.86","41",56.1,166,115,62,365,"0.13",16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,5.3086,0.5842,0.635,49,40,84,0,0,5
"407",1468,2008,4,25,"YF","BIRN08","YF BIRN08","775-27224","5/21/2008",142,"5/21/2008",2008142,142,26,25.7,26,"4/25/2008",116,2008116,"F",19.4,"32.8",12.3,12.1,70.5,"13.4","162.14","200.08","37.7",49.6,153,105,50,305,"0.14",16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,5.3086,0.5842,0.635,49,40,84,0,0,5
"408",1512,2008,4,25,"JT","SILI08","JT SILI08","775-27234","5/23/2008",144,"5/23/2008",2008144,144,28,26.6,27,"4/25/2008",116,2008116,"F",22.5,"35.3",13.7,12,78,"12.8","153.6","226.8025","42.7",60.5,174,118,67,394,"0.12",16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,5.3086,0.5842,0.635,49,40,84,0,0,5
"409",1513,2008,4,25,"HV","SILI08","HV SILI08","775-27232","5/23/2008",144,"5/23/2008",2008144,144,28,27.2,27,"4/25/2008",116,2008116,"F",22.7,"35.2",13.1,13.1,77.6,"12.5","163.75","230.56","42.4",58.4,182,125,78,368,"0.12",16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,5.3086,0.5842,0.635,49,40,84,0,0,5
"410",1514,2008,4,25,"IU","SILI08","IU SILI08","775-27233","5/23/2008",144,"5/23/2008",2008144,144,28,27,27,"4/25/2008",116,2008116,"f",23.6,"37.2",14,13.3,79.6,"13.6","180.88","253.89","42.4",58.4,183,119,77,418,"0.13",16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,5.3086,0.5842,0.635,49,40,84,0,0,5
"411",1518,2008,4,25,"PN","SLEB08","PN SLEB08","775-27240","5/24/2008",145,"5/24/2008",2008145,145,29,27.2,27,"4/25/2008",116,2008116,"F",22.6,"36.7",13.8,12.4,79,"14.1","174.84","240.385","42.3",61,185,128,75,400,"0.12",16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,5.3086,0.5842,0.635,49,40,84,0,0,5
"412",1515,2008,4,26,"KS","SILI08","KS SILI08","775-27235","5/23/2008",144,"5/23/2008",2008144,144,27,25.6,26,"4/26/2008",117,2008117,"F",22.1,"34.5",12.3,12,74.9,"12.4","148.8","209.5875","40.4",58.2,160,103,52,372,"0.12",16.91919192,17.67676768,18.77192982,4.696969697,3.888888889,4.005847953,5.3086,1.3462,0.635,53,35,96,0,0,5
"413",1485,2008,4,27,"CA","MCUN08","CA MCUN08","775-27227","5/23/2008",144,"5/23/2008",2008144,144,26,26,26,"4/27/2008",118,2008118,"F",18.4,"31.4",13,12.2,70.7,"13","158.6","197.82","39.3",50.1,162,109,57,318,"0.14",16.31313131,17.67676768,19.56140351,4.242424242,3.98989899,4.239766082,5.3086,1.6256,4.064,42,36,109,0,0,5
"414",1486,2008,4,27,"DZ","MCUN08","DZ MCUN08","775-27228","5/23/2008",144,"5/23/2008",2008144,144,26,25.9,26,"4/27/2008",118,2008118,"F",18.8,"31.9",11.7,11.6,70.1,"13.1","151.96","185.8175","38.2",48.6,157,106,59,305,"0.14",16.31313131,17.67676768,19.56140351,4.242424242,3.98989899,4.239766082,5.3086,1.6256,4.064,42,36,109,0,0,5
"415",1520,2008,4,27,"BB","SMUR08","BB SMUR08","775-27226","5/23/2008",144,"5/23/2008",2008144,144,26,26.1,26,"4/27/2008",118,2008118,"F",21.7,"34.6",14.3,13.1,76.4,"12.9","168.99","237.01","41.8",59,163,108,61,375,"0.12",16.31313131,17.67676768,19.56140351,4.242424242,3.98989899,4.239766082,5.3086,1.6256,4.064,42,36,109,0,0,5
