Date,Obs,Year,Month,Day,Julian, MaxTemp, MinTemp, AtObsTemp, Precip, Snowfall, SnowDepth, HDD, CDD, GDD
8/12/2009,7164,2009,8,12,224,81,61,62,0,0,0,0,6,21
8/13/2009,7165,2009,8,13,225,80,61,66, T,0,0,0,6,21
8/14/2009,7166,2009,8,14,226,82,56,58,0,0,0,0,4,19
8/15/2009,7167,2009,8,15,227,85,58,70,0,0,0,0,7,22
8/16/2009,7168,2009,8,16,228,87,64,71,0,0,0,0,11,26
8/17/2009,7169,2009,8,17,229,88,62,63,0,0,0,0,10,25
8/18/2009,7170,2009,8,18,230,90,63,70,0,0,0,0,12,27
8/19/2009,7171,2009,8,19,231,87,64,65,0.51,0,0,0,11,26
8/20/2009,7172,2009,8,20,232,82,63,67,0,0,0,0,8,23
8/21/2009,7173,2009,8,21,233,84,67,70,0.12,0,0,0,11,26
8/22/2009,7174,2009,8,22,234,78,62,67,0.19,0,0,0,5,20
8/23/2009,7175,2009,8,23,235,82,66,66,0.02,0,0,0,9,24
8/24/2009,7176,2009,8,24,236,76,61,63,0,0,0,0,4,19
8/25/2009,7177,2009,8,25,237,76,55,57,0,0,0,0,1,16
8/26/2009,7178,2009,8,26,238,80,57,59,0,0,0,0,4,19
8/27/2009,7179,2009,8,27,239,77,52,52,0.11,0,0,0,0,15
8/28/2009,7180,2009,8,28,240,70,51,54,0,0,0,4,0,11
8/29/2009,7181,2009,8,29,241,70,54,65,1.29,0,0,3,0,12
8/30/2009,7182,2009,8,30,242,78,53,59,0.73,0,0,0,1,16
8/31/2009,7183,2009,8,31,243,72,53,53,0.03,0,0,2,0,13
9/1/2009,7184,2009,9,1,244,65,40,42,0,0,0,12,0,3
9/2/2009,7185,2009,9,2,245,70,42,44,0,0,0,9,0,6
9/3/2009,7186,2009,9,3,246,76,44,46,0,0,0,5,0,10
9/4/2009,7187,2009,9,4,247,77,46,50,0,0,0,3,0,12
9/5/2009,7188,2009,9,5,248,76,45,50,0,0,0,4,0,11
9/6/2009,7189,2009,9,6,249,76,45,60,0,0,0,4,0,11
9/7/2009,7190,2009,9,7,250,74,50,60,0,0,0,3,0,12
9/8/2009,7191,2009,9,8,251,72,58, M,0,0,0,0,0,15
9/9/2009,7192,2009,9,9,252,77,55,57,0,0,0,0,1,16
9/10/2009,7193,2009,9,10,253,76,49,52,0,0,0,2,0,13
9/11/2009,7194,2009,9,11,254,76,46,51,0,0,0,4,0,11
9/12/2009,7195,2009,9,12,255,70,51,57,0.31,0,0,4,0,11
9/13/2009,7196,2009,9,13,256,67,48,55,0.01,0,0,7,0,8
9/14/2009,7197,2009,9,14,257,70,51,58,0,0,0,4,0,11
9/15/2009,7198,2009,9,15,258,73,54,61,0,0,0,1,0,14
9/16/2009,7199,2009,9,16,259,73,38,44,0,0,0,9,0,6
9/17/2009,7200,2009,9,17,260,68,44,55,0.11,0,0,9,0,6
9/18/2009,7201,2009,9,18,261,67,48,52,0,0,0,7,0,8
9/19/2009,7202,2009,9,19,262,70,39,44,0,0,0,10,0,5
9/20/2009,7203,2009,9,20,263,63,35,37,0,0,0,16,0,0
9/21/2009,7204,2009,9,21,264,72,37,53,0,0,0,10,0,5
9/22/2009,7205,2009,9,22,265,75,53,62,0,0,0,1,0,14
9/23/2009,7206,2009,9,23,266,72,62,67,0.21,0,0,0,2,17
9/24/2009,7207,2009,9,24,267,82,63,64,0.48,0,0,0,8,23
9/25/2009,7208,2009,9,25,268,70,44,49,0,0,0,8,0,7
9/26/2009,7209,2009,9,26,269,62,38,48,0,0,0,15,0,0
9/27/2009,7210,2009,9,27,270,64,48,55,0.53,0,0,9,0,6
9/28/2009,7211,2009,9,28,271,60,50,55,0.4,0,0,10,0,5
9/29/2009,7212,2009,9,29,272,65,51,53,0.4,0,0,7,0,8
9/30/2009,7213,2009,9,30,273,60,44,44,0.02,0,0,13,0,2
10/1/2009,7214,2009,10,1,274,46,41,42,0.1,0,0,21,0,0
10/2/2009,7215,2009,10,2,275,48,38,43,0.03,0,0,22,0,0
10/3/2009,7216,2009,10,3,276,57,43,53,0.51,0,0,15,0,0
10/4/2009,7217,2009,10,4,277,69,40,44,0.02,0,0,10,0,5
10/5/2009,7218,2009,10,5,278,63,44,44,0,0,0,11,0,4
10/6/2009,7219,2009,10,6,279,58,37,41,0,0,0,17,0,0
10/7/2009,7220,2009,10,7,280,62,41,52,0.11,0,0,13,0,2
10/8/2009,7221,2009,10,8,281,55,47,47,0,0,0,14,0,1
10/9/2009,7222,2009,10,9,282,61,47,53,0.02,0,0,11,0,4
10/10/2009,7223,2009,10,10,283,57,45,46,0.21,0,0,14,0,1
10/11/2009,7224,2009,10,11,284,54,35, M,0.02,0,0,20,0,0
10/12/2009,7225,2009,10,12,285,52,28,28,0,0,0,25,0,0
10/13/2009,7226,2009,10,13,286,46,28,44,0.08,0,0,28,0,0
10/14/2009,7227,2009,10,14,287,48,37,37,0.02,0,0,22,0,0
10/15/2009,7228,2009,10,15,288,44,30,31,0,0,0,28,0,0
10/16/2009,7229,2009,10,16,289,40,31,31,0.21,1.6,2,29,0,0
10/17/2009,7230,2009,10,17,290,40,31,37, T,0,0,29,0,0
10/18/2009,7231,2009,10,18,291,46,29,29,0,0,0,27,0,0
10/19/2009,7232,2009,10,19,292,50,23,25,0,0,0,28,0,0
10/20/2009,7233,2009,10,20,293,55,25,44,0,0,0,25,0,0
10/21/2009,7234,2009,10,21,294,60,43,49,0,0,0,13,0,2
10/22/2009,7235,2009,10,22,295,67,47,48,0,0,0,8,0,7
10/23/2009,7236,2009,10,23,296,66,38,39,0.04,0,0,13,0,2
10/24/2009,7237,2009,10,24,297,56,39,56,0.32,0,0,17,0,0
10/25/2009,7238,2009,10,25,298,68,43,43,0.15,0,0,9,0,6
10/26/2009,7239,2009,10,26,299,55,29,32,0,0,0,23,0,0
10/27/2009,7240,2009,10,27,300,61,32,44,0,0,0,18,0,0
10/28/2009,7241,2009,10,28,301,62,44,51,0.37,0,0,12,0,3
10/29/2009,7242,2009,10,29,302,56,48,49,0.78,0,0,13,0,2
10/30/2009,7243,2009,10,30,303,53,49,53,0.01,0,0,14,0,1
10/31/2009,7244,2009,10,31,304,57,51,57,0.02,0,0,11,0,4
11/1/2009,7245,2009,11,1,305,64,41,43,0.16,0,0,12,0,3
11/2/2009,7246,2009,11,2,306,49,25,31,0,0,0,28,0,0
11/3/2009,7247,2009,11,3,307,55,31,48,0.03,0,0,22,0,0
11/4/2009,7248,2009,11,4,308,50,28,29,0.01,0,0,26,0,0
11/5/2009,7249,2009,11,5,309,42,28,34,0.02,0,0,30,0,0
11/6/2009,7250,2009,11,6,310,46,33,33,0.13,0,0,25,0,0
11/7/2009,7251,2009,11,7,311,36,25,34,0,0,0,34,0,0
11/8/2009,7252,2009,11,8,312,53,34,39,0.02,0,0,21,0,0
11/9/2009,7253,2009,11,9,313,65,39,53,0,0,0,13,0,2
11/10/2009,7254,2009,11,10,314,69,48,48,0,0,0,6,0,9
11/11/2009,7255,2009,11,11,315,50,25,31,0,0,0,27,0,0
11/12/2009,7256,2009,11,12,316,49,20,24,0,0,0,30,0,0
11/13/2009,7257,2009,11,13,317,50,19,22,0,0,0,30,0,0
11/14/2009,7258,2009,11,14,318,60,22,43,0.02,0,0,24,0,0
11/15/2009,7259,2009,11,15,319,57,40,43,0,0,0,16,0,0
11/16/2009,7260,2009,11,16,320,66,41,41,0,0,0,11,0,4
11/17/2009,7261,2009,11,17,321,46,26,29,0,0,0,29,0,0
11/18/2009,7262,2009,11,18,322,47,23,38,0,0,0,30,0,0
11/19/2009,7263,2009,11,19,323,55,38,46,0,0,0,18,0,0
11/20/2009,7264,2009,11,20,324,56,44,45,0.79,0,0,15,0,0
11/21/2009,7265,2009,11,21,325,49,32,33, T,0,0,24,0,0
11/22/2009,7266,2009,11,22,326,46,33,44,0,0,0,25,0,0
11/23/2009,7267,2009,11,23,327,51,27,37,0,0,0,26,0,0
11/24/2009,7268,2009,11,24,328,49,34,44,0,0,0,23,0,0
11/25/2009,7269,2009,11,25,329,52,44,48,0.01,0,0,17,0,0
11/26/2009,7270,2009,11,26,330,51,38,46,0.04,0,0,20,0,0
11/27/2009,7271,2009,11,27,331,55,33,33,0.48,0,0,21,0,0
11/28/2009,7272,2009,11,28,332,40,33,38,0.06,0,0,28,0,0
11/29/2009,7273,2009,11,29,333,40,27,31,0,0,0,31,0,0
11/30/2009,7274,2009,11,30,334,54,31,39,0.27,0,0,22,0,0
12/1/2009,7275,2009,12,1,335,39,27,34,0.04,0,0,32,0,0
12/2/2009,7276,2009,12,2,336,44,32,35,0,0,0,27,0,0
12/3/2009,7277,2009,12,3,337,55,35,54,0.16,0,0,20,0,0
12/4/2009,7278,2009,12,4,338,56,29,31,0.02,0,0,22,0,0
12/5/2009,7279,2009,12,5,339,43,22,25,0,0,0,32,0,0
12/6/2009,7280,2009,12,6,340,32,25,32,0.03,0.5,1,36,0,0
12/7/2009,7281,2009,12,7,341,34,22,24,0,0,0,37,0,0
12/8/2009,7282,2009,12,8,342,32,22,27,0.02,0,0,38,0,0
12/9/2009,7283,2009,12,9,343,33,25,33,0.43,4,4,36,0,0
12/10/2009,7284,2009,12,10,344,42,28,29,0.07,0, T,30,0,0
12/11/2009,7285,2009,12,11,345,30,14,15,0,0, T,43,0,0
12/12/2009,7286,2009,12,12,346,22,15,20, T, T, T,46,0,0
12/13/2009,7287,2009,12,13,347,32,19,29,0,0, T,39,0,0
12/14/2009,7288,2009,12,14,348,37,29,33,0.23,0,0,32,0,0
12/15/2009,7289,2009,12,15,349,44,33,42,0.02,0,0,26,0,0
12/16/2009,7290,2009,12,16,350,42,22,23,0.16,2,2,33,0,0
12/17/2009,7291,2009,12,17,351,25,15,15,0.04,0.8,3,45,0,0
12/18/2009,7292,2009,12,18,352,15,-5,0,0.07,2.2,5,60,0,0
12/19/2009,7293,2009,12,19,353,23,-1,17,0,0,4,54,0,0
12/20/2009,7294,2009,12,20,354,23,17,19,0,0,3,45,0,0
12/21/2009,7295,2009,12,21,355,28,19,26, T, T,2,41,0,0
12/22/2009,7296,2009,12,22,356,28,22,22, T, T,2,40,0,0
12/23/2009,7297,2009,12,23,357,23,13,15, T, T,2,47,0,0
12/24/2009,7298,2009,12,24,358,23,15,23, T, T,2,46,0,0
12/25/2009,7299,2009,12,25,359,30,17,30,0,0,1,41,0,0
12/26/2009,7300,2009,12,26,360,38,30,38,0.24,0,0,31,0,0
12/27/2009,7301,2009,12,27,361,42,32,32,0.13,0,0,28,0,0
12/28/2009,7302,2009,12,28,362,42,27,27,0.05,1,1,30,0,0
12/29/2009,7303,2009,12,29,363,28,8,8,0.07,1.2,2,47,0,0
12/30/2009,7304,2009,12,30,364,22,8,22,0.02,0.4,2,50,0,0
12/31/2009,7305,2009,12,31,365,28,22,25, T, T,2,40,0,0
1/1/2010,7306,2010,1,1,1,31,25,31,0.22,2.5,4,37,0,0
1/2/2010,7307,2010,1,2,2,33,14,14,0.18,4.5,8,41,0,0
1/3/2010,7308,2010,1,3,3,14,10,11,0.11,2,9,53,0,0
1/4/2010,7309,2010,1,4,4,14,11,14,0.06,1.2,8,52,0,0
1/5/2010,7310,2010,1,5,5,17,13,16,0.03,1.1,9,50,0,0
1/6/2010,7311,2010,1,6,6,21,16,18,0.05,1.3,9,46,0,0
1/7/2010,7312,2010,1,7,7,24,18,24,0.01,0.1,8,44,0,0
1/8/2010,7313,2010,1,8,8,28,19,19,0.05,1,8,41,0,0
1/9/2010,7314,2010,1,9,9,19,11,11,0.14,5.1,13,50,0,0
1/10/2010,7315,2010,1,10,10,15,4,4, T,0.2,11,55,0,0
1/11/2010,7316,2010,1,11,11,23,-3,-2,0,0,9,55,0,0
1/12/2010,7317,2010,1,12,12,30,-3,21,0.1,1.9,11,51,0,0
1/13/2010,7318,2010,1,13,13,21,18,19,0.02,0.7,9,45,0,0
1/14/2010,7319,2010,1,14,14,35,15,19,0,0,8,40,0,0
1/15/2010,7320,2010,1,15,15,39,19,37,0,0,7,36,0,0
1/16/2010,7321,2010,1,16,16,39,33,33, T,0,7,29,0,0
1/17/2010,7322,2010,1,17,17,44,19,22,0,0,7,33,0,0
1/18/2010,7323,2010,1,18,18,38,22,33,0.36,0,5,35,0,0
1/19/2010,7324,2010,1,19,19,37,30,30,0.06,1.1,6,31,0,0
1/20/2010,7325,2010,1,20,20,32,27,28,0.07,0.9,6,35,0,0
1/21/2010,7326,2010,1,21,21,32,14,15,0,0,6,42,0,0
1/22/2010,7327,2010,1,22,22,31,7,10,0,0,5,46,0,0
1/23/2010,7328,2010,1,23,23,35,6,19,0,0,4,44,0,0
1/24/2010,7329,2010,1,24,24,37,19,33,0,0,3,37,0,0
1/25/2010,7330,2010,1,25,25,54,33,54,0.28,0,0,21,0,0
1/26/2010,7331,2010,1,26,26,54,26,31,0.85,0,0,25,0,0
1/27/2010,7332,2010,1,27,27,34,27,28,0,0,0,34,0,0
1/28/2010,7333,2010,1,28,28,33,24,28,0,0,0,36,0,0
1/29/2010,7334,2010,1,29,29,35,8,8,0.01,0.1, T,43,0,0
1/30/2010,7335,2010,1,30,30,14,-1,1,0.05,0.6,1,58,0,0
1/31/2010,7336,2010,1,31,31,11,-6,-2,0,0, T,62,0,0
2/1/2010,7337,2010,2,1,32,24,-2,20,0,0, T,54,0,0
2/2/2010,7338,2010,2,2,33,29,10,11,0,0, T,45,0,0
2/3/2010,7339,2010,2,3,34,28,10,24,0.1,1,1,46,0,0
2/4/2010,7340,2010,2,4,35,31,11,14,0.04, T,1,44,0,0
2/5/2010,7341,2010,2,5,36,29,9,14,0,0,1,46,0,0
2/6/2010,7342,2010,2,6,37,30,14,17,0,0,1,43,0,0
2/7/2010,7343,2010,2,7,38,21,7,16, T, T,1,51,0,0
2/8/2010,7344,2010,2,8,39,20,14,16,0.06,0.8,2,48,0,0
2/9/2010,7345,2010,2,9,40,26,16,19,0,0,1,44,0,0
2/10/2010,7346,2010,2,10,41,29,19,28,0.18,2,2,41,0,0
2/11/2010,7347,2010,2,11,42,29,18,18,0.14,1.8,4,41,0,0
2/12/2010,7348,2010,2,12,43,28,18,22,0,0,4,42,0,0
2/13/2010,7349,2010,2,13,44,29,15,20,0.02,0.5,4,43,0,0
2/14/2010,7350,2010,2,14,45,26,20,26,0.01,0.1,4,42,0,0
2/15/2010,7351,2010,2,15,46,30,26,26,0.03,0.4,4,37,0,0
2/16/2010,7352,2010,2,16,47,37,23,23,0.05,0.8,4,35,0,0
2/17/2010,7353,2010,2,17,48,27,23,24,0.06,1.2,5,40,0,0
2/18/2010,7354,2010,2,18,49,29,24,29,0.3,4.2,9,38,0,0
2/19/2010,7355,2010,2,19,50,32,27,31,0.06,1.2,8,35,0,0
2/20/2010,7356,2010,2,20,51,35,29,30, T, T,7,33,0,0
2/21/2010,7357,2010,2,21,52,36,28,28,0,0,7,33,0,0
2/22/2010,7358,2010,2,22,53,34,4,10,0,0,6,46,0,0
2/23/2010,7359,2010,2,23,54,38,10,34,0.05,0.7,7,41,0,0
2/24/2010,7360,2010,2,24,55,36,29,29,0.08,0.6,6,32,0,0
2/25/2010,7361,2010,2,25,56,33,27,27,0.26,3,9,35,0,0
2/26/2010,7362,2010,2,26,57,28,20,24,1.03,18,23,41,0,0
2/27/2010,7363,2010,2,27,58,31,24,31,0.2,3.7,24,37,0,0
2/28/2010,7364,2010,2,28,59,32,31,31,0.35,2.4,25,33,0,0
3/1/2010,7365,2010,3,1,60,32,31,32,0.05,0.2,19,33,0,0
3/2/2010,7366,2010,3,2,61,35,30,31,0.03, T,18,32,0,0
3/3/2010,7367,2010,3,3,62,36,29,30,0.08,1,17,32,0,0
3/4/2010,7368,2010,3,4,63,34,22,28,0.05,0,16,37,0,0
3/5/2010,7369,2010,3,5,64,35,13,27,0,0,15,41,0,0
3/6/2010,7370,2010,3,6,65,36,6,13,0,0,14,44,0,0
3/7/2010,7371,2010,3,7,66,40,13,22,0,0,13,38,0,0
3/8/2010,7372,2010,3,8,67,49,21,28,0,0,13,30,0,0
3/9/2010,7373,2010,3,9,68,49,22,28,0,0,11,29,0,0
3/10/2010,7374,2010,3,10,69,52,23,30,0,0,10,27,0,0
3/11/2010,7375,2010,3,11,70,54,30,44,0,0,8,23,0,0
3/12/2010,7376,2010,3,12,71,58,41,42,0,0,3,15,0,0
3/13/2010,7377,2010,3,13,72,47,40,40, T,0,0,21,0,0
3/14/2010,7378,2010,3,14,73,45,37,37,0.17,0,0,24,0,0
3/15/2010,7379,2010,3,15,74,47,35,35,0.05,0,0,24,0,0
3/16/2010,7380,2010,3,16,75,44,27,29,0,0,0,29,0,0
3/17/2010,7381,2010,3,17,76,54,25,28,0,0,0,25,0,0
3/18/2010,7382,2010,3,18,77,59,28,29,0,0,0,21,0,0
3/19/2010,7383,2010,3,19,78,64,29,30,0,0,0,18,0,0
3/20/2010,7384,2010,3,20,79,64,30,37,0,0,0,18,0,0
3/21/2010,7385,2010,3,21,80,56,28,32,0,0,0,23,0,0
3/22/2010,7386,2010,3,22,81,55,32,35,0,0,0,21,0,0
3/23/2010,7387,2010,3,23,82,45,35,44,0.72,0,0,25,0,0
3/24/2010,7388,2010,3,24,83,48,33,34,0.11,0,0,24,0,0
3/25/2010,7389,2010,3,25,84,53,27,29,0,0,0,25,0,0
3/26/2010,7390,2010,3,26,85,57,22,23,0.45,0.1, T,25,0,0
3/27/2010,7391,2010,3,27,86,30,14,18,0,0,0,43,0,0
3/28/2010,7392,2010,3,28,87,46,18,33,0,0,0,33,0,0
3/29/2010,7393,2010,3,29,88,47,33,46,0.18,0,0,25,0,0
3/30/2010,7394,2010,3,30,89,49,34,34,0,0,0,23,0,0
3/31/2010,7395,2010,3,31,90,38,34,38,0.9,0,0,29,0,0
4/1/2010,7396,2010,4,1,91,56,32,35,0.01,0,0,21,0,0
4/2/2010,7397,2010,4,2,92,75,35,58,0,0,0,10,0,5
4/3/2010,7398,2010,4,3,93,83,58,59,0,0,0,0,6,21
4/4/2010,7399,2010,4,4,94,82,43,46,0,0,0,2,0,13
4/5/2010,7400,2010,4,5,95,64,38,51,0,0,0,14,0,1
4/6/2010,7401,2010,4,6,96,77,43,48, T,0,0,5,0,10
4/7/2010,7402,2010,4,7,97,74,47,71,0.11,0,0,4,0,11
4/8/2010,7403,2010,4,8,98,81,45,51,0,0,0,2,0,13
4/9/2010,7404,2010,4,9,99,82,38,42,0.32,0,0,5,0,10
4/10/2010,7405,2010,4,10,100,44,32,37,0,0,0,27,0,0
4/11/2010,7406,2010,4,11,101,58,37,49,0,0,0,17,0,0
4/12/2010,7407,2010,4,12,102,60,28,37,0,0,0,21,0,0
4/13/2010,7408,2010,4,13,103,54,35,38,0,0,0,20,0,0
4/14/2010,7409,2010,4,14,104,58,26,35,0,0,0,23,0,0
4/15/2010,7410,2010,4,15,105,61,33,39,0,0,0,18,0,0
4/16/2010,7411,2010,4,16,106,66,39,56,0,0,0,12,0,3
4/17/2010,7412,2010,4,17,107,77,41,42,0.38,0,0,6,0,9
4/18/2010,7413,2010,4,18,108,43,35,36,0.1,0,0,26,0,0
4/19/2010,7414,2010,4,19,109,52,29,40,0.03,0,0,24,0,0
4/20/2010,7415,2010,4,20,110,56,29,40,0,0,0,22,0,0
4/21/2010,7416,2010,4,21,111,63,35,42,0,0,0,16,0,0
4/22/2010,7417,2010,4,22,112,67,37,44,0,0,0,13,0,2
4/23/2010,7418,2010,4,23,113,52,27,37,0,0,0,25,0,0
4/24/2010,7419,2010,4,24,114,55,27,35,0,0,0,24,0,0
4/25/2010,7420,2010,4,25,115,66,35,47,0.17,0,0,14,0,1
4/26/2010,7421,2010,4,26,116,51,47,47,0.43,0,0,16,0,0
4/27/2010,7422,2010,4,27,117,51,35,35,0.67,0,0,22,0,0
4/28/2010,7423,2010,4,28,118,45,33,39,0.06, T,0,26,0,0
4/29/2010,7424,2010,4,29,119,53,27,46,0,0,0,25,0,0
4/30/2010,7425,2010,4,30,120,63,40,49,0,0,0,13,0,2
5/1/2010,7426,2010,5,1,121,77,49,60,0,0,0,2,0,13
5/2/2010,7427,2010,5,2,122,85,60,65,0.01,0,0,0,8,23
5/3/2010,7428,2010,5,3,123,81,65,66,0.01,0,0,0,8,23
5/4/2010,7429,2010,5,4,124,73,47,54,0.08,0,0,5,0,10
5/5/2010,7430,2010,5,5,125,69,41,56,0.02,0,0,10,0,5
5/6/2010,7431,2010,5,6,126,79,54,56,0.62,0,0,0,2,17
5/7/2010,7432,2010,5,7,127,66,35,46,0,0,0,14,0,1
5/8/2010,7433,2010,5,8,128,63,44,58,0.36,0,0,11,0,4
5/9/2010,7434,2010,5,9,129,63,33,35,0.04, T, T,17,0,0
5/10/2010,7435,2010,5,10,130,42,27,38, T, T,0,30,0,0
5/11/2010,7436,2010,5,11,131,52,27,36,0,0,0,25,0,0
5/12/2010,7437,2010,5,12,132,52,36,41,0.7,0,0,21,0,0
5/13/2010,7438,2010,5,13,133,46,33,40,0.01,0,0,25,0,0
5/14/2010,7439,2010,5,14,134,60,40,57,0.3,0,0,15,0,0
5/15/2010,7440,2010,5,15,135,79,52,53,0,0,0,0,1,16
5/16/2010,7441,2010,5,16,136,63,50,51,0,0,0,8,0,7
5/17/2010,7442,2010,5,17,137,65,36,45,0,0,0,14,0,1
5/18/2010,7443,2010,5,18,138,71,45,55,0,0,0,7,0,8
5/19/2010,7444,2010,5,19,139,56,49,54,0.22,0,0,12,0,3
5/20/2010,7445,2010,5,20,140,66,45,50,0,0,0,9,0,6
5/21/2010,7446,2010,5,21,141,81,48,53,0,0,0,0,0,15
5/22/2010,7447,2010,5,22,142,83,53,67,0,0,0,0,3,18
5/23/2010,7448,2010,5,23,143,78,62,64,0,0,0,0,5,20
5/24/2010,7449,2010,5,24,144,76,55,59,0,0,0,0,1,16
5/25/2010,7450,2010,5,25,145,79,55,62,0,0,0,0,2,17
5/26/2010,7451,2010,5,26,146,85,54,61,0,0,0,0,5,20
5/27/2010,7452,2010,5,27,147,87,57,66,0,0,0,0,7,22
5/28/2010,7453,2010,5,28,148,86,56,61,0,0,0,0,6,21
5/29/2010,7454,2010,5,29,149,81,56,67,0.02,0,0,0,4,19
5/30/2010,7455,2010,5,30,150,80,50,61,0,0,0,0,0,15
5/31/2010,7456,2010,5,31,151,80,55,69,0,0,0,0,3,18
6/1/2010,7457,2010,6,1,152,88,65,65,0.33,0,0,0,12,27
6/2/2010,7458,2010,6,2,153,77,50,57,0.01,0,0,1,0,14
6/3/2010,7459,2010,6,3,154,83,56,67,0.06,0,0,0,5,20
6/4/2010,7460,2010,6,4,155,76,59,63,0.02,0,0,0,3,18
6/5/2010,7461,2010,6,5,156,78,63,69,0.26,0,0,0,6,21
6/6/2010,7462,2010,6,6,157,81,59,64,0.73,0,0,0,5,20
6/7/2010,7463,2010,6,7,158,75,43,51,0.14,0,0,6,0,9
6/8/2010,7464,2010,6,8,159,66,41,49,0,0,0,11,0,4
6/9/2010,7465,2010,6,9,160,66,44,53,0,0,0,10,0,5
6/10/2010,7466,2010,6,10,161,63,51,63,0.5,0,0,8,0,7
6/11/2010,7467,2010,6,11,162,70,46,52, T,0,0,7,0,8
6/12/2010,7468,2010,6,12,163,76,52,66,0.01,0,0,1,0,14
6/13/2010,7469,2010,6,13,164,84,64,66,0.23,0,0,0,9,24
6/14/2010,7470,2010,6,14,165,69,63,63,0.2,0,0,0,1,16
6/15/2010,7471,2010,6,15,166,74,50,54,0,0,0,3,0,12
6/16/2010,7472,2010,6,16,167,76,53,66,0,0,0,0,0,15
6/17/2010,7473,2010,6,17,168,74,57,58,0.26,0,0,0,1,16
6/18/2010,7474,2010,6,18,169,67,47,53,0.02,0,0,8,0,7
6/19/2010,7475,2010,6,19,170,81,53,69,0,0,0,0,2,17
6/20/2010,7476,2010,6,20,171,84,67,73,0,0,0,0,11,26
6/21/2010,7477,2010,6,21,172,81,58,65,0,0,0,0,5,20
6/22/2010,7478,2010,6,22,173,78,54,64,0,0,0,0,1,16
6/23/2010,7479,2010,6,23,174,74,64,70,0.07,0,0,0,4,19
6/24/2010,7480,2010,6,24,175,86,70,74,0.01,0,0,0,13,28
6/25/2010,7481,2010,6,25,176,82,58,63,0,0,0,0,5,20
6/26/2010,7482,2010,6,26,177,80,53,62,0,0,0,0,2,17
6/27/2010,7483,2010,6,27,178,74,62,68,0,0,0,0,3,18
6/28/2010,7484,2010,6,28,179,86,68,75,0.56,0,0,0,12,27
6/29/2010,7485,2010,6,29,180,78,63,64,0.23,0,0,0,6,21
6/30/2010,7486,2010,6,30,181,72,42,53,0,0,0,8,0,7
7/1/2010,7487,2010,7,1,182,69,53,57,0,0,0,4,0,11
7/2/2010,7488,2010,7,2,183,69,43,52,0,0,0,9,0,6
7/3/2010,7489,2010,7,3,184,74,48,58,0,0,0,4,0,11
7/4/2010,7490,2010,7,4,185,87,56,64,0,0,0,0,7,22
7/5/2010,7491,2010,7,5,186,89,59,66,0,0,0,0,9,24
7/6/2010,7492,2010,7,6,187,94,66,70,0,0,0,0,15,30
7/7/2010,7493,2010,7,7,188,93,64,70,0,0,0,0,14,29
7/8/2010,7494,2010,7,8,189,91,64,71,0,0,0,0,13,28
7/9/2010,7495,2010,7,9,190,93,71,76,0,0,0,0,17,32
7/10/2010,7496,2010,7,10,191,88,68,68,1.41,0,0,0,13,28
7/11/2010,7497,2010,7,11,192,80,55,61,0,0,0,0,3,18
7/12/2010,7498,2010,7,12,193,82,59,68,0,0,0,0,6,21
7/13/2010,7499,2010,7,13,194,85,66,69,0.1,0,0,0,11,26
7/14/2010,7500,2010,7,14,195,81,67,69, T,0,0,0,9,24
7/15/2010,7501,2010,7,15,196,79,60,64,0,0,0,0,5,20
7/16/2010,7502,2010,7,16,197,86,64,74,0,0,0,0,10,25
7/17/2010,7503,2010,7,17,198,85,61,68,0,0,0,0,8,23
7/18/2010,7504,2010,7,18,199,91,67,71,0,0,0,0,14,29
7/19/2010,7505,2010,7,19,200,83,67,71,0,0,0,0,10,25
7/20/2010,7506,2010,7,20,201,85,60,64,0.02,0,0,0,8,23
7/21/2010,7507,2010,7,21,202,81,62,69,0.01,0,0,0,7,22
7/22/2010,7508,2010,7,22,203,82,56,65,0.34,0,0,0,4,19
7/23/2010,7509,2010,7,23,204,80,63,65,0.16,0,0,0,7,22
7/24/2010,7510,2010,7,24,205,82,64,75,0.63,0,0,0,8,23
7/25/2010,7511,2010,7,25,206,89,69,71,0.41,0,0,0,14,29
7/26/2010,7512,2010,7,26,207,76,54,61,0.11,0,0,0,0,15
7/27/2010,7513,2010,7,27,208,79,54,58,0,0,0,0,2,17
7/28/2010,7514,2010,7,28,209,83,58,68,0,0,0,0,6,21
7/29/2010,7515,2010,7,29,210,85,68,70,0.03,0,0,0,12,27
7/30/2010,7516,2010,7,30,211,76,51,54,0,0,0,1,0,14
7/31/2010,7517,2010,7,31,212,74,48,54,0,0,0,4,0,11
8/1/2010,7518,2010,8,1,213,79,54,66,0,0,0,0,2,17
8/2/2010,7519,2010,8,2,214,80,65,66,0.07,0,0,0,8,23
8/3/2010,7520,2010,8,3,215,81,66,70,0,0,0,0,9,24
8/4/2010,7521,2010,8,4,216,86,67,70,0.13,0,0,0,12,27
8/5/2010,7522,2010,8,5,217,88,70,72,0.11,0,0,0,14,29
8/6/2010,7523,2010,8,6,218,85,63,68,0.37,0,0,0,9,24
8/7/2010,7524,2010,8,7,219,74,51,58,0,0,0,2,0,13
8/8/2010,7525,2010,8,8,220,76,53,63,0,0,0,0,0,15
8/9/2010,7526,2010,8,9,221,85,63,67,0,0,0,0,9,24
8/10/2010,7527,2010,8,10,222,86,67,69,0.14,0,0,0,12,27
8/11/2010,7528,2010,8,11,223,85,63,67,0,0,0,0,9,24
