nestlingMeasurementID,year,population,species,lifeStage,id,age,nest,nestName,sexSummary,tarsus,sevenPrimary,tailLength,calcAge,billNT,billD,billW,TEC,head,skull,wingChord,exp7Primary,weight,measureNumber,measurmentDate,measurementJulDate,hatchDate,hatchDateJul,bandDate,bandingDate,bandDateJul,deathDate,currentBroodSize,nestlingBroodSize,bandedBroodSize,familyProducedBreeder,remarks,trueAlias,name,conditionRank,climb2x,bandMatch,Measured =<7 days (1) or >7 (2),deathDateBin,recruitmentRankData,Breeding attempt info::Renest?,withinBroodSizeRank,earlyBroodRanking,bandlingBroodRank,Young Rank dataset,flag,Dummy 2,Dummy 3,Breeder paper?,Helper paper?,PCA size,PCA condition,ID_2,Sex (#),Row #,Explosive fledge?,Weight (cube rt),Largest/smallest nestling (1/2; banding),tarsus,Breeder Data 3::Sex,Sexing Information::Sex,Alive_Sum_0,Alive_Fall_0,Alive_Winter_0,Alive_Spring_1,Survived to banding?,Survived to banding dataset,Explosive fledge death?,Alive@2 yrs,Age at last sighting,Breeding attempt info::Nesting Success,Shot?,tailSquared,bandNumber,Radio?,Radio harness-related death?,Radio harness in mouth?,WNV-related/suspected death?,ageDiff,ageAtDeath,colorBands,initialClimbDate,radioFreq,bloodTube,Blood spots on Belly,Nestling hunger bar data::Extreme Hunger bar count,Nestling hunger bar data::Moderate Hunger bar count,Nestling hunger bar data::Strong Hunger bar count,7PrimaryRatio,Nestling hunger bar data::Weak Hunger bar count,Nestling hunger bar data::Total Hunger bar count,manus,mouthColor,condition,Nest_Site_Information::# Nestlings,Nest_Site_Information::# Bandlings,ageGroup,Breeding attempt info::Group Size,Nest_Site_Information::Environment,Date type,Adult measurement data::Nestling data?,Breeding attempt info::Highest (Hist) Age,Nest_Site_Information::Environment_RSH,Nest_Site_Information::Environment Summary,7PrimarySquared,Alive@60,Alive@120,Alive@1 yr,Future breeder?,Tail_Length_exposed,lifeStageID,WtTarsusIndex,jDay,vetReference,location
2996,2001,Ithaca,AMCR,nestling,6M HOMS01,26,HOMS,HOMS01,F,57.6,119,54,26.2,22.9,12.7,12.3,37.6,75.5,37.9,171,,343,5,,,?,?,,5/23/2001,,,2,2,2,2,"congested,two strong, two moderate, two light hunger bars",6M,6M,2,2,,,,1,0,2,0,2,,limited,,Final_mouth,1,1,-0.59,-19.88,6M HOMS01,2,1989,,7,2,57.6,,F,0,0,0,0,,,,1,730628,Y,,2916,835-99693,,,,,0.2,,,,,,,,,,0,,,,,0.12,,,6,,,1,,F,3,3.2,14161,1,1,1,2,,nestling 6M HOMS01,,,,
2997,2001,Ithaca,AMCR,nestling,7N HOMS01,26,HOMS,HOMS01,M,58.6,97,40,25.19,22,13.1,12.8,35.7,77.7,42,160,,375,5,,,?,?,,5/23/2001,,,2,2,2,2,"congested, one strong, two moderate, three light hunger bars",7N,7N,1,2,,,,1,0,1,0,1,,limited,,Final_mouth,1,1,0.88,-3.86,7N HOMS01,1,1990,,7.21,1,58.6,,M,1,0,0,0,,,,1,730772,Y,,1600,835-99694,,,,,-0.81,,,,,,,,,,0,,,,,0.12,,,6,,,1,,F,3,3.2,9409,1,1,1,2,,nestling 7N HOMS01,,,,
2998,2001,Ithaca,AMCR,nestling,3K JSUP01,8,JSUP,JSUP01,M,24.5,0.8,0.3,8,10.6,10.8,11.8,17.7,45.9,28.2,,,106,1.5,,,?,?,,,,,2,2,2,2,,1-r,3K,1,1,1,2,,,0,2,0,0,,,,1,,,,,3K JSUP01,1,1991,,4.73,2,24.5,,M,0,0,0,0,,,,1,730627,Y,,0.09,,,,,,0,,,,,,,,,,0,,,24.2,,0.19,,2,2,4,,0,,F,1,1.2,0.64,1,1,1,2,,nestling 3K JSUP01,,,,
2999,2001,Ithaca,AMCR,nestling,4L JSUP01,8,JSUP,JSUP01,M,27,1.3,0.6,8,12.3,11.9,12.5,18.4,48.2,29.8,,,120,1.5,,,?,?,,,,,2,2,2,2,,2-g,4L,2,1,1,2,,,0,1,0,0,,,,1,,,,,4L JSUP01,1,1992,,4.93,1,27,,M,1,1,1,1,,,,1,731002,Y,,0.36,,,,,,0,,,,,,,,,,0,,,26.5,,0.18,,2,2,4,,0,,F,1,1.2,1.69,1,1,1,2,,nestling 4L JSUP01,,,,
3000,2001,Ithaca,AMCR,nestling,3K JSUP01,27,JSUP,JSUP01,M,61.3,120,59,26.38,21.4,13.2,13,33.7,75.7,42,181,,415,3,5/15/2001,135,4/18/2001,108,5/15/2001,5/15/2001,135,,2,2,2,2,"few blood spots, five strong, one medium, one light hunger bars.  Explosive fledge.",1-r,3K,1,1,1,2,,1,0,2,0,2,,limited,,Final_mouth,1,1,2.11,22.78,3K JSUP01,1,1993,1,7.46,2,61.3,,M,0,0,0,0,,,,0,34,Y,,3481,835-99664,1,2,,,-0.62,,,,,,,,,,0,,,,,0.12,,2,6,4,,1,,F,1,1.2,14400,0,0,0,2,,nestling 3K JSUP01,,,,
3001,2001,Ithaca,AMCR,nestling,4L JSUP01,27,JSUP,JSUP01,M,64.5,119,64,26.51,24.7,13.6,13.5,38,80,42,180,,472,3,,,?,?,,5/15/2001,,,2,2,2,2,"few blood spots, four strong, 1 medium, 3 light HB",2-g,4L,2,1,1,2,,1,0,1,0,1,,limited,,Final_mouth,1,1,6.75,29.29,4L JSUP01,1,1994,,7.79,1,64.5,,M,1,1,1,1,,,,1,731002,Y,,4096,835-99665,1,2,,,-0.49,,,,,,,,,,0,,,,,0.12,,2,6,4,,1,,F,1,1.2,14161,1,1,1,2,,nestling 4L JSUP01,,,,
3002,2001,Ithaca,AMCR,nestling,3A KNOL01,21,KNOL,KNOL01,M,56.9,82,39,21,20.6,12.6,12.8,33.1,72.4,39.3,136,,360,1.5,,,?,?,,,,,4,4,4,2,few blood spots on belly,3A,3A,1,1,1,2,,,0,1,0,0,,,,,,,,,3A KNOL01,1,1995,,7.11,1,56.9,,M,1,0,0,0,,,,1,730761,Y,,1521,,,,,,0,,,,,,,,,,0,,,,,0.13,,4,5,3,,0,,F,3,3.2,6724,1,1,1,2,,nestling 3A KNOL01,,,,
3006,2001,Ithaca,AMCR,nestling,3A KNOL01,27,KNOL,KNOL01,M,58.8,123,71,26.89,22.7,13.6,13.6,38,76.9,38.9,185,,375,3,,,?,?,,5/14/2001,,,4,4,4,2,"six weak hunger bars, some blood spots on belly",3A,3A,3,1,1,2,,1,0,1,0,1,,limited,,Final_mouth,1,1,1.15,-6.87,3A KNOL01,1,1996,,7.21,1,58.8,,M,1,0,0,0,,,,1,730761,Y,,5041,835-99654,,,,,-0.11,,,,,,,,,,0,,,,,0.12,,4,6,3,,1,,F,3,3.2,15129,1,1,1,2,,nestling 3A KNOL01,,,,
3003,2001,Ithaca,AMCR,nestling,4B KNOL01,21,KNOL,KNOL01,F,53.8,69,29,21,19.6,11.1,12.5,30.4,70.3,39.9,119,,297,1.5,,,?,?,,,,,4,4,4,2,some blood spots,4B,4B,3,1,1,2,,,0,3,0,0,,,,,,,,,4B KNOL01,2,1997,,6.67,,53.8,,F,1,1,1,1,,,,1,731469,Y,,841,,,,,,0,,,,,,,,,,0,,,,,0.12,,4,5,3,,0,,F,3,3.2,4761,1,1,1,2,,nestling 4B KNOL01,,,,
3007,2001,Ithaca,AMCR,nestling,4B KNOL01,27,KNOL,KNOL01,F,56.9,113,62,26.25,21.8,11.7,12.4,35.6,73.8,38.2,168,,315,3,,,?,?,,5/14/2001,,,4,4,4,2,"four strong, moderate, and weak hunger bars, a lot of blood spots on belly",4B,4B,4,1,1,2,,1,0,2,0,2,,limited,,Final_mouth,1,1,-2.1,-31.5,4B KNOL01,2,1998,,6.8,,56.9,,F,1,1,1,1,,,,1,731469,Y,,3844,835-99655,,,,,-0.75,,,,,,,,,,0,,,,,0.12,,4,6,3,,1,,F,3,3.2,12769,1,1,1,2,,nestling 4B KNOL01,,,,
3004,2001,Ithaca,AMCR,nestling,5C KNOL01,21,KNOL,KNOL01,F,54.4,86,34,21,20.4,12,12.8,31.4,70.6,39.2,139,,312,1.5,,,?,?,,,,,4,4,4,2,some blood spots,5C,5C,2,1,1,2,,,0,2,0,0,,,,,,,,,5C KNOL01,2,1999,,6.78,,54.4,,F,1,1,1,1,,,,1,731111,Y,,1156,,,,,,0,,,,,,,,,,0,,,,,0.12,,4,5,3,,0,,F,3,3.2,7396,1,1,1,2,,nestling 5C KNOL01,,,,
3008,2001,Ithaca,AMCR,nestling,5C KNOL01,27,KNOL,KNOL01,F,55.4,125,72,27,22.6,12.7,11.9,35.1,75,39.9,180,,319,3,,,?,?,,5/14/2001,,,4,4,4,2,"three strong, three moderate, and four weak hunger bars ",5C,5C,2,1,1,2,,1,0,3,0,3,,limited,,Final_mouth,1,1,-2.83,-19.6,5C KNOL01,2,2000,,6.83,,55.4,,F,1,1,1,1,,,,1,731111,Y,,5184,835-99656,1,2,,,0,,,,,,,,,,0,,,,,0.12,,4,6,3,,1,,F,3,3.2,15625,1,1,1,2,,nestling 5C KNOL01,,,,
3005,2001,Ithaca,AMCR,nestling,6D KNOL01,21,KNOL,KNOL01,F,53.4,81,38,21,20,12.5,12.9,32.8,69,36.2,135,,277,1.5,,,?,?,,,,,4,4,4,2,some blood spots,6D,6D,4,1,1,2,,,0,4,0,0,,,,,,,,,6D KNOL01,2,2001,,6.52,2,53.4,,F,1,1,1,0,,,,1,730891,Y,,1444,,,,,,0,,,,,,,,,,0,,,,,0.12,,4,5,3,,0,,F,3,3.2,6561,1,1,1,2,,nestling 6D KNOL01,,,,
3009,2001,Ithaca,AMCR,nestling,6D KNOL01,27,KNOL,KNOL01,F,55.1,120,63,26.51,21.5,12.1,12.4,33.6,72.9,39.3,176,,320,3,,,?,?,,5/14/2001,,,4,4,4,2,"five strong,three light hunger bars",6D,6D,1,1,1,2,,1,0,4,0,4,,limited,,Final_mouth,1,1,-4.01,-5.73,6D KNOL01,2,2002,,6.84,2,55.1,,F,1,1,1,0,,,,1,730891,Y,,3969,835-99657,,,,,-0.49,,,,,,,,,,0,,,,,0.12,,4,6,3,,1,,F,3,3.2,14400,1,1,1,2,,nestling 6D KNOL01,,,,
3012,2001,Ithaca,AMCR,nestling,7O LRIS01,7,LRIS,LRIS01,F,25.1,0.5,0.5,7,9.8,9.4,12.1,16,43.4,27.4,,,78,1,,,?,?,,,,,3,3,3,2,yellow tinge,1-o,7O,2,1,1,1,,,0,2,2,0,1,,1,1,,,,,7O LRIS01,2,2003,,4.27,,25.1,,F,1,1,1,1,1,1,,1,731447,Y,,0.25,,,,,,0,,,,,,,,,,0,,,22.4,,0.17,,,1,5,,0,,F,3,3.2,0.25,1,1,1,2,,nestling 7O LRIS01,,,,
3010,2001,Ithaca,AMCR,nestling,5M LRIS01,7,LRIS,LRIS01,M,23.8,0.8,0.3,7,10.2,9.8,11.7,15.6,42,26.4,,,81,1,,,?,?,,,,,3,3,3,2,yellow tinge,2-m,5M,1,1,1,1,,,0,3,3,0,1,,1,1,,,,,5M LRIS01,1,2004,,4.33,2,23.8,,M,1,1,1,1,1,1,,1,731737,Y,,0.09,,,,,,0,,,,,,,,,,0,,,20.7,,0.18,,,1,5,,0,,F,3,3.2,0.64,1,1,1,2,,nestling 5M LRIS01,,,,
3011,2001,Ithaca,AMCR,nestling,6N LRIS01,7,LRIS,LRIS01,M,27.7,0.8,0.3,7,10.5,10.6,11.2,16.2,45.3,29.1,,,95,1,,,?,?,,,,,3,3,3,2,yellow tinge,3-p,6N,3,1,1,1,,,0,1,1,0,1,,1,1,,,,,6N LRIS01,1,2005,,4.56,1,27.7,,M,0,0,0,0,1,1,,1,730620,Y,,0.09,,,,,,0,,,,,,,,,,0,,,24.2,,0.16,,,1,5,,0,,F,3,3.2,0.64,1,1,1,2,,nestling 6N LRIS01,,,,
3013,2001,Ithaca,AMCR,nestling,5M LRIS01,27,LRIS,LRIS01,M,63.4,134,75,27,22.9,13.2,12.7,35.5,75.8,40.3,194,,415,2,,,?,?,,5/15/2001,,,3,3,3,2,"four strong, two light hunger bars",2-m,5M,2,1,1,1,,1,0,2,3,2,1,limited,1,Final_mouth,1,1,3.97,2.54,5M LRIS01,1,2006,,7.46,,63.4,,M,1,1,1,1,1,1,,1,731737,Y,,5625,835-99666,,,,,0,,,,,,,,,,0,,,,,0.12,,,6,5,,1,,F,3,3.2,17956,1,1,1,2,,nestling 5M LRIS01,,,,
3014,2001,Ithaca,AMCR,nestling,6N LRIS01,27,LRIS,LRIS01,M,64.4,134,71,27,23.1,12.6,13.2,36.1,78.8,42.7,192,,440,2,,,?,?,,5/15/2001,,,3,3,3,2,"six strong hunger bars,one medium, one light",3-p,6N,1,1,1,1,,1,0,1,1,1,1,limited,1,Final_mouth,1,1,5.87,6.91,6N LRIS01,1,2007,,7.61,1,64.4,,M,0,0,0,0,1,1,,1,730620,Y,,5041,835-99667,,,,,0,,,,,,,,,,0,,,,,0.12,,,6,5,,1,,F,3,3.2,17956,1,1,1,2,,nestling 6N LRIS01,,,,
3015,2001,Ithaca,AMCR,nestling,7O LRIS01,27,LRIS,LRIS01,F,63.1,127,69,27,22.7,13.3,12.7,34.6,75.7,41.1,188,,363,2,,,?,?,,5/15/2001,,,3,3,3,2,"two strong, two med, two light hunger bars",1-o,7O,3,1,1,1,,1,0,3,2,3,1,limited,1,Final_mouth,1,1,3.61,-45.56,7O LRIS01,2,2008,,7.13,2,63.1,,F,1,1,1,1,1,1,,1,731447,Y,,4761,835-99668,,,,,0,,,,,,,,,,0,,,,,0.11,,,6,5,,1,,F,3,3.2,16129,1,1,1,2,,nestling 7O LRIS01,,,,
3016,2001,Ithaca,AMCR,nestling,1b MART01,6,MART,MART01,F,19,0.3,0,6,8.2,8.4,8.6,14,37.4,23.4,,,51,7,,,?,?,,,,,3,3,0,2,,1-b,1-b,2,2,,,,,0,3,3,0,,,,,,,,,1-b MART01,2,2009,,3.71,2,19,,F,,,,,,,,0,0,,,0,,,,,,0,,,,,,,,,,0,,,18.1,,0.2,,,1,5,,0,,N,,,0.09,0,0,0,2,,nestling 1-b MART01,,,,
3017,2001,Ithaca,AMCR,nestling,2f MART01,6,MART,MART01,F,20.5,0.4,0.4,6,9,8,8.9,14.2,39,24.8,,,69,7,,,?,?,,,,,3,3,0,2,,2-f,2-f,1,2,,,,,0,2,2,0,,,,,,,,,2-f MART01,2,2010,,4.1,,20.5,,F,,,,,,,,0,0,,,0.16,,,,,,0,,,,,,,,,,0,,,20.5,,0.2,,,1,5,,0,,N,,,0.16,0,0,0,2,,nestling 2-f MART01,,,,
3018,2001,Ithaca,AMCR,nestling,3r MART01,6,MART,MART01,M,24.6,0.6,0.3,6,9.8,10.3,10.5,14.8,42.1,27.3,,,88,7,,,?,?,,,,,3,3,0,2,,3-r,3-r,3,2,,,,,0,1,1,0,,,,,,,,,3-r MART01,1,2011,,4.45,1,24.6,,M,,,,,,,,0,0,,,0.09,,,,,,0,,,,,,,,,,0,,,23.2,,0.18,,,1,5,,0,,N,,,0.36,0,0,0,2,,nestling 3-r MART01,,,,
3019,2001,Ithaca,AMCR,nestling,0F MIPI01,30,MIPI,MIPI01,M,62.8,134,83,27.77,22.5,12.8,12.7,36.5,80,43.5,195,,445,5,,,?,?,,5/28/2001,,,4,4,4,2,"four strong, four mod, one light hb's, nnumerous blood spots on belly",0F,0F,3,2,,,,1,0,1,0,1,,limited,,Final_mouth,1,1,5.05,20.76,0F MIPI01,1,2012,,7.63,1,62.8,,M,1,1,1,1,,,,1,731066,Y,,6889,775-27212,,,,,-2.23,,,,,,,,,,0,,,,,0.12,,,6,2,,1,,F,3,3.2,17956,1,1,1,2,,nestling 0F MIPI01,,,,
3020,2001,Ithaca,AMCR,nestling,1G MIPI01,30,MIPI,MIPI01,F,59.1,115,64,26.38,22.5,12.1,12.5,34,75.8,41.8,170,,335,5,,,?,?,,5/28/2001,,,4,4,4,2,"explosive jumper, five strong, three light hb's, blood spots on belly",1G,1G,4,2,,,,1,0,2,0,2,,limited,,Final_mouth,1,1,0.24,-36.91,1G MIPI01,2,2013,1,6.95,,59.1,,F,0,0,0,0,,,,1,730672,Y,,4096,775-27213,,,,,-3.62,,,,,,,,,,0,,,,,0.12,,,6,2,,1,,F,3,3.2,13225,1,1,1,2,,nestling 1G MIPI01,,,,
3021,2001,Ithaca,AMCR,nestling,2H MIPI01,30,MIPI,MIPI01,F,59,143,97,28.78,24.5,13.5,11.9,37.1,81.3,44.2,201,,402,5,,,?,?,,5/28/2001,,,4,4,4,2,"explosive fledge, blood spots on belly,eight light hb's",2H,2H,2,2,,,,1,0,3,0,3,,limited,,Final_mouth,1,1,2.6,4.44,2H MIPI01,2,2014,1,7.38,,59,,F,0,0,0,1,,,,1,731426,Y,,9409,775-27214,,,,,-1.22,,,,,,,,,,0,,,,,0.13,,,6,2,,1,,F,3,3.2,20449,1,1,1,2,,nestling 2H MIPI01,,,,
3022,2001,Ithaca,AMCR,nestling,9E MIPI01,30,MIPI,MIPI01,F,57,145,99,28.97,24.5,13.4,12.8,35.7,80,44.3,205,,402,5,,,?,?,,5/28/2001,,,4,4,4,2,"nine moderate, two light, numerous blood spots on belly, explosive jumper",9E,9E,1,2,,,,1,0,4,0,4,,limited,,Final_mouth,1,1,0.48,27.49,9E MIPI01,2,2015,1,7.38,2,57,,F,1,1,1,1,,,,1,731511,Y,,9801,775-27211,,,,,-1.03,,,,,,,,,,0,,,,,0.13,,,6,2,,1,,F,3,3.2,21025,1,1,1,2,,nestling 9E MIPI01,,,,
3023,2001,Ithaca,AMCR,nestling,3S MMUR01,26,MMUR,MMUR01,F,60.7,114,65,26.38,22.7,14,13.7,36.7,77.6,40.9,172,,419,5,,,?,?,,6/5/2001,,,1,1,1,2,"4 strong, 4 moderate, 1 light hunger bars; 2 white right greater primary coverts; unpigmented toes",3S,3S,1,2,,,,1,0,1,0,1,,limited,,Final_mouth,1,1,2.82,18.98,3S MMUR01,2,2016,,7.48,,60.7,,F,1,1,1,1,,,,1,731277,Y,,4225,0975-15104,,,,,0.38,,,,,,,,,,0,,,,,0.12,,1,6,4,,1,,F,3,3.2,12996,1,1,1,2,,nestling 3S MMUR01,,,,
3028,2001,Ithaca,AMCR,nestling,0G MNDY01,25,MNDY,MNDY01,M,60.7,115,66,25,23.5,12.4,13.4,37.4,78.8,41.4,170,,423,2,,,?,?,,5/21/2001,,9/16/2003,3,3,3,2,"three strong bars, blood spots on belly",1-a,0G,1,1,1,1,1,1,0,1,0,1,1,limited,1,Final_mouth,1,1,3.08,20.16,0G MNDY01,1,2017,,7.51,1,60.7,,M,1,1,1,1,1,1,,1,731474,Y,,4356,835-99687,1,2,,1,0,731474,,,,,,,,,0,,,,,0.12,,3,6,4,,1,1,F,1.2,1.35,13225,1,1,1,2,,nestling 0G MNDY01,,,,
3025,2001,Ithaca,AMCR,nestling,0G MNDY01,7,MNDY,MNDY01,M,26.7,1,1,7,10.8,8,10.5,19.2,46.4,27.2,,,97,1,,,?,?,,,,9/16/2003,3,3,3,2,,1-a,0G,2,1,1,1,1,,0,2,0,0,1,,1,1,,,,,0G MNDY01,1,2018,,4.59,,26.7,,M,1,1,1,1,1,1,,1,731474,Y,,1,,,,,1,0,731474,,,,,,,,,0,,,26.1,,0.17,,3,1,4,,0,1,F,1.2,1.35,1,1,1,1,2,,nestling 0G MNDY01,,,,
3027,2001,Ithaca,AMCR,nestling,1H MNDY01,24,MNDY,MNDY01,F,57.4,99,50,24,22.1,11.7,12,32.8,73.9,41.1,152,,348,2,,,?,?,,5/21/2001,,,3,3,3,2,"four strong, one light hunger bar, blood spots on belly",3,1H,2,1,1,1,,1,0,3,0,3,1,limited,1,Final_mouth,1,1,-2.02,0.65,1H MNDY01,2,2019,,7.03,2,57.4,,F,0,0,0,0,1,1,,1,730629,Y,,2500,835-99688,,,,,0,,,,,,,,,,0,,,,,0.12,,3,6,4,,1,,F,1.2,1.35,9801,1,1,1,2,,nestling 1H MNDY01,,,,
3026,2001,Ithaca,AMCR,nestling,2I MNDY01,7,MNDY,MNDY01,F,28.8,2,1,7,11.4,9.2,10.8,17.8,46.9,29.1,,,115,1,,,?,?,,,,,3,3,3,2,,2-b,2I,3,1,1,1,,,0,1,1,0,1,,1,1,,,,,2I MNDY01,2,2020,,4.86,1,28.8,,F,1,1,0,0,1,1,,1,730797,Y,,1,,,,,,0,,,,,,,,,,0,,,26.3,,0.17,,3,1,4,,0,,F,1.2,1.35,4,1,1,1,2,,nestling 2I MNDY01,,,,
3029,2001,Ithaca,AMCR,nestling,2I MNDY01,25,MNDY,MNDY01,F,59.8,113,64,25,23,12.4,12.2,32.7,75.6,42.9,169,,387,2,,,?,?,,5/21/2001,,,3,3,3,2,"three strong, four light hunger bars, spots on belly",2-b,2I,3,1,1,1,,1,0,2,1,2,1,limited,1,Final_mouth,1,1,0.58,11.32,2I MNDY01,2,2021,,7.29,,59.8,,F,1,1,0,0,1,1,,1,730797,Y,,4096,835-99689,1,2,,,0,,,,,,,,,,0,,,,,0.12,,3,6,4,,1,,F,1.2,1.35,12769,1,1,1,2,,nestling 2I MNDY01,,,,
3024,2001,Ithaca,AMCR,nestling,1H MNDY01,6,MNDY,MNDY01,F,24.8,1,1,6,9.6,7.7,10.5,15.8,42.8,27,,,78,1,,,?,?,,,,,3,3,3,2,black gunk in ears,3-l,1H,1,1,1,1,,,0,3,0,0,1,,1,1,,,,,1H MNDY01,2,2022,,4.27,2,24.8,,F,0,0,0,0,1,1,,1,730629,Y,,1,,,,,,0,,,,,,,,,,0,,,22.3,,0.17,,3,1,4,,0,,F,1.2,1.35,1,1,1,1,2,,nestling 1H MNDY01,,,,
3030,2001,Ithaca,AMCR,nestling,1w NDYC01,14,NDYC,NDYC01,F,43.2,20,5,14,16.4,10.9,13.3,23.5,59.3,35.8,57,,234,7.5,,,?,?,,,,,4,4,0,2,head feathers breaking out at tips:flacid,1-w,1-w,2,2,,2,,,0,3,0,0,,,,,,,,,1-w NDYC01,2,2023,,6.16,,43.2,,F,,,,,,,,0,0,,,25,,,,,,0,,,,,,,,,,0,,,48.4,,0.14,,,3,4,,0,,N,,,400,0,0,0,2,,nestling 1-w NDYC01,,,,
3031,2001,Ithaca,AMCR,nestling,2l NDYC01,14,NDYC,NDYC01,F,45.4,20,8,14,15.9,12,12.5,25.6,61,35.4,62,,230,7.5,,,?,?,,,,,4,4,0,2,head feathers breaking out at tips:flacid,2-l,2-l,4,2,,2,,,0,1,0,0,,,,,,,,,2-l NDYC01,2,2024,,6.13,1,45.4,,F,,,,,,,,0,0,,,64,,,,,,0,,,,,,,,,,0,,,48.4,,0.13,,,3,4,,0,,N,,,400,0,0,0,2,,nestling 2-l NDYC01,,,,
3032,2001,Ithaca,AMCR,nestling,3y NDYC01,14,NDYC,NDYC01,F,43.6,18,5,14,15.8,12.2,13,24.8,62.5,37.7,58,,228,7.5,,,?,?,,,,,4,4,0,2,head feathers breaking out at tips:flacid ,3-y,3-y,3,2,,2,,,0,2,0,0,,,,,,,,,3-y NDYC01,2,2025,,6.11,,43.6,,F,,,,,,,,0,0,,,25,,,,,,0,,,,,,,,,,0,,,50.9,,0.14,,,3,4,,0,,N,,,324,0,0,0,2,,nestling 3-y NDYC01,,,,
3033,2001,Ithaca,AMCR,nestling,4b NDYC01,14,NDYC,NDYC01,F,39.6,14,4,14,14.4,11.1,13,22.8,57.2,34.4,48,,194,7.5,,,?,?,,,,,4,4,0,2,head feathers breaking out at tips:flacid,4-b,4-b,1,2,,2,,,0,4,0,0,,,,,,,,,4-b NDYC01,2,2026,,5.79,2,39.6,,F,,,,,,,,0,0,,,16,,,,,,0,,,,,,,,,,0,,,41.4,,0.15,,,3,4,,0,,N,,,196,0,0,0,2,,nestling 4-b NDYC01,,,,
3034,2001,Ithaca,AMCR,nestling,0Q NMUR01,25,NMUR,NMUR01,F,51.4,95,41,25.16,18.4,11.4,12.3,30.7,67.3,36.6,147,,277,5,,,?,?,,5/24/2001,,,4,4,4,2,"five strong, one light hb's, few blood spots on belly",0Q,0Q,2,2,,,,1,0,3,0,3,,limited,,Final_mouth,1,1,-9.37,9.41,0Q NMUR01,2,2027,,6.52,,51.4,,F,0,0,0,0,,,,1,730629,N,,1681,835-99697,,,,,0.16,,,,,,,,,,0,,,,,0.13,,,6,5,,1,,N,3,3.2,9025,1,1,1,2,,nestling 0Q NMUR01,,,,
3035,2001,Ithaca,AMCR,nestling,1R NMUR01,25,NMUR,NMUR01,M,50.2,84,31,24.69,20,12.6,11.9,30.3,69.4,39.1,133,,248,5,,,?,?,,5/24/2001,,,4,4,4,2,"few blood spots, five strong, two moderate hb's",1R,1R,3,2,,,,1,0,4,0,4,,limited,,Final_mouth,1,1,-9.48,-18.3,1R NMUR01,1,2028,,6.28,2,50.2,,M,0,0,0,0,,,,1,730629,N,,961,835-99698,,,,,-0.31,,,,,,,,,,0,,,,,0.13,,,6,5,,1,,N,3,3.2,7056,1,1,1,2,,nestling 1R NMUR01,,,,
3036,2001,Ithaca,AMCR,nestling,8O NMUR01,25,NMUR,NMUR01,F,53.6,109,54,25.88,19.6,12.4,12.9,31.1,69.5,38.4,159,,315,5,,,?,?,,5/24/2001,,,4,4,4,2,"few blood spos on belly, five strong hb's",8O,8O,1,2,,,,1,0,2,0,2,,limited,,Final_mouth,1,1,-6.6,17.36,8O NMUR01,2,2029,,6.8,,53.6,,F,0,0,0,0,,,,1,730629,N,,2916,835-99695,,,,,0.88,,,,,,,,,,0,,,,,0.13,,,6,5,,1,,N,3,3.2,11881,1,1,1,2,,nestling 8O NMUR01,,,,
3037,2001,Ithaca,AMCR,nestling,9P NMUR01,25,NMUR,NMUR01,M,56.9,117,65,26.48,21,12.3,12.5,32.9,73.4,40.5,169,,350,5,,,?,?,,5/24/2001,,,4,4,4,2,"seven srong, two ligh hunger bars, blood spots on belly ",9P,9P,4,2,,,,1,0,1,0,1,,limited,,Final_mouth,1,1,-2.45,7.32,9P NMUR01,1,2030,,7.05,1,56.9,,M,0,0,0,0,,,,1,730629,N,,4225,835-99696,,,,,1.48,,,,,,,,,,0,,,,,0.12,,,6,5,,1,,N,3,3.2,13689,1,1,1,2,,nestling 9P NMUR01,,,,
3038,2001,Ithaca,AMCR,nestling,4U NOGO01,30,NOGO,NOGO01,M,60.7,142,90,28.4,25,13.6,13.2,38.9,83.7,44.8,215,,455,5,,,?,?,,5/25/2001,,,3,3,3,2,"explosive fledge, three mod, six light hb's, blood spots on belly",4U,4U,1,2,,,,1,0,1,0,1,,limited,,Final_mouth,1,1,5.14,29.77,4U NOGO01,1,2031,1,7.69,1,60.7,,M,0,0,0,0,,,,1,730630,Y,,8100,775-27201,,,,,-1.6,,,,,,,,,,0,,,,,0.13,,,6,,,1,,F,3,3.2,20164,1,1,1,2,,nestling 4U NOGO01,,,,
3039,2001,Ithaca,AMCR,nestling,5V NOGO01,30,NOGO,NOGO01,M,59.8,148,93,28.78,23.4,13.9,12.9,39.8,80.5,40.7,208,,420,5,,,?,?,,5/25/2001,,,3,3,3,2,"explosive fledge, eight strong, one light hb, blood spots on belly, yellow tinge",5V,5V,2,2,,,,1,0,2,0,2,,limited,,Final_mouth,1,1,3.4,13.73,5V NOGO01,1,2032,1,7.49,,59.8,,M,1,1,0,0,,,,1,730818,Y,,8649,775-27202,,,,,-1.22,,,,,,,,,,0,,,,,0.13,,,6,,,1,,F,3,3.2,21904,1,1,1,2,,nestling 5V NOGO01,,,,
